"","Fecha y Hora","Fecha","Hora","Integrante","Mensaje","Tipo de Mensaje","Cantidad Emojis"
"1274","8/2/22 9:07:01","8/02/2022",09:07:01,"Pali","CUANTO SALE","texto",0
"1275","8/2/22 9:07:05","8/02/2022",09:07:05,"Delfi","6 mil","texto",0
"1276","8/2/22 9:07:05","8/02/2022",09:07:05,"Pali","YO QUIERO IR PROMERA FILA","texto",0
"1277","8/2/22 9:07:09","8/02/2022",09:07:09,"Pali","CHAU SI","texto",0
"1278","8/2/22 9:07:09","8/02/2022",09:07:09,"Delfi","estamos por sacar con sol","texto",0
"1279","8/2/22 9:07:15","8/02/2022",09:07:15,"Pali","UUUU YO QUIERO","texto",0
"1280","8/2/22 9:07:17","8/02/2022",09:07:17,"Delfi","hablemos por priv","texto",0
"1281","8/2/22 9:07:19","8/02/2022",09:07:19,"Delfi","SISIIS AMIFA","texto",0
"1282","8/2/22 9:07:22","8/02/2022",09:07:22,"Pali","BANQUEN RECIÉN ME DESPERTÉ","texto",0
"1283","8/2/22 9:07:28","8/02/2022",09:07:28,"Pali","!!!!","texto",0
"1284","8/2/22 9:07:30","8/02/2022",09:07:30,"Pali","esperen","texto",0
"1285","8/2/22 9:07:55","8/02/2022",09:07:55,"Sol","No hay","texto",0
"1286","8/2/22 9:07:59","8/02/2022",09:07:59,"Sol","Adelante hay campo","texto",0
"1287","8/2/22 9:08:02","8/02/2022",09:08:02,"Sol","Sin asientos","texto",0
"1288","8/2/22 9:08:18","8/02/2022",09:08:18,"Pali","NO ES EN EL LUNA?","texto",0
"1289","8/2/22 11:20:46","8/02/2022",11:20:46,"Sofi","odio a rels b amores","texto",0
"1290","8/2/22 11:20:48","8/02/2022",11:20:48,"Sofi","perdon","texto",0
"1291","8/2/22 11:20:51","8/02/2022",11:20:51,"Sofi","me parece alto pete","texto",0
"1292","8/2/22 11:20:57","8/02/2022",11:20:57,"Sofi","@5491138706329 me rei mucho ayer ami","texto",0
"1293","8/2/22 11:21:02","8/02/2022",11:21:02,"Sofi","estabas DESCOLOCADISIMA!!!!","texto",0
"1294","8/2/22 11:21:11","8/02/2022",11:21:11,"Sofi","quien me segundea 1 pucho de desayunoooiooii","texto",0
"1295","8/2/22 11:21:23","8/02/2022",11:21:23,"Pali","KAJAJAJAJAJAJA","texto",0
"1296","8/2/22 11:21:39","8/02/2022",11:21:39,"Pali","DIOS BADOO ME DIO ALMA AL CUERPO!","texto",0
"1297","8/2/22 11:22:00","8/02/2022",11:22:00,"Pali","lo tuve que borrar porque pense si alguno de esos hombres espantosos me seguía con mi ubicación","texto",0
"1298","8/2/22 11:22:04","8/02/2022",11:22:04,"Pali","y me mandaba a matar","texto",0
"1299","8/2/22 11:22:20","8/02/2022",11:22:20,"Pali","porque? ???????","texto",0
"1300","8/2/22 11:23:39","8/02/2022",11:23:39,"Michu","Esooooo","texto",0
"1301","8/2/22 11:23:45","8/02/2022",11:23:45,"Michu","🥺🥺🥺🧘‍♀️🧘‍♀️🧘‍♀️","texto",6
"1302","8/2/22 11:24:00","8/02/2022",11:24:00,"Michu","Me mojé chau","texto",0
"1303","8/2/22 11:24:06","8/02/2022",11:24:06,"Delfi","te compramossss bebeta","texto",0
"1304","8/2/22 11:24:09","8/02/2022",11:24:09,"Michu","Siii","texto",0
"1305","8/2/22 11:24:10","8/02/2022",11:24:10,"Michu","Me dojoooo","texto",0
"1306","8/2/22 11:24:11","8/02/2022",11:24:11,"Michu","Solchus","texto",0
"1307","8/2/22 11:24:14","8/02/2022",11:24:14,"Delfi","OS","texto",0
"1308","8/2/22 11:24:15","8/02/2022",11:24:15,"Michu","ME LEVANTE LLORANDO","texto",0
"1309","8/2/22 11:24:18","8/02/2022",11:24:18,"Michu","De la empcion","texto",0
"1310","8/2/22 11:24:20","8/02/2022",11:24:20,"Michu","BAJAJAJAJAJA","texto",0
"1311","8/2/22 11:24:21","8/02/2022",11:24:21,"Pali","re manija!","texto",0
"1312","8/2/22 11:24:23","8/02/2022",11:24:23,"Delfi","shoro que vamos a estar separadas","texto",0
"1313","8/2/22 11:24:27","8/02/2022",11:24:27,"Pali","no puedo creer","texto",0
"1314","8/2/22 11:24:36","8/02/2022",11:24:36,"Delfi","adjunto= 00003816-STICKER-2022-02-08-11-24-36.webp","sticker",0
"1315","8/2/22 11:24:38","8/02/2022",11:24:38,"Pali","yo quiero seguirlo después","texto",0
"1316","8/2/22 11:24:38","8/02/2022",11:24:38,"Delfi","adjunto= 00003818-STICKER-2022-02-08-11-24-38.webp","sticker",0
"1317","8/2/22 11:24:46","8/02/2022",11:24:46,"Michu","si pero la verdad estoy mas manija con el simple hecho que lo bamos a ver","texto",0
"1318","8/2/22 11:24:48","8/02/2022",11:24:48,"Pali","tipo ver a donde va","texto",0
"1319","8/2/22 11:24:49","8/02/2022",11:24:49,"Michu","No lo puedo creer","texto",0
"1320","8/2/22 11:24:53","8/02/2022",11:24:53,"Michu","JAJAJAJJA","texto",0
"1321","8/2/22 11:24:54","8/02/2022",11:24:54,"Michu","ME VA","texto",0
"1322","8/2/22 11:24:56","8/02/2022",11:24:56,"Pali","y ver bien en que hotel va a estar","texto",0
"1323","8/2/22 11:24:56","8/02/2022",11:24:56,"Michu","HAJAJAJAJAJA","texto",0
"1324","8/2/22 11:24:58","8/02/2022",11:24:58,"Delfi","obvio","texto",0
"1325","8/2/22 11:24:59","8/02/2022",11:24:59,"Michu","Vamos al hotel","texto",0
"1326","8/2/22 11:25:06","8/02/2022",11:25:06,"Pali","para ir antes y tocarlo","texto",0
"1327","8/2/22 11:25:15","8/02/2022",11:25:15,"Michu","adjunto= 00003829-PHOTO-2022-02-08-11-25-15.jpg","photo",0
"1328","8/2/22 11:25:18","8/02/2022",11:25:18,"Pali","o respirar un fla su aire","texto",0
"1329","8/2/22 11:25:20","8/02/2022",11:25:20,"Michu","🤑🤑🤑🤑🤑","texto",5
"1330","8/2/22 11:25:31","8/02/2022",11:25:31,"Delfi","adjunto= 00003832-PHOTO-2022-02-08-11-25-31.jpg","photo",0
"1331","8/2/22 11:25:40","8/02/2022",11:25:40,"Michu","UUFFF QUE TEMON SHOTO","texto",0
"1332","8/2/22 11:25:40","8/02/2022",11:25:40,"Pali","dios que ONVRE","texto",0
"1333","8/2/22 11:25:43","8/02/2022",11:25:43,"Delfi","un FLAKKK SU AIRE","texto",0
"1334","8/2/22 11:25:44","8/02/2022",11:25:44,"Michu","Uuy same ese reminder gracias me recordaste a mi","texto",0
"1335","8/2/22 11:25:48","8/02/2022",11:25:48,"Michu","JAJSJAJSJSJXJIDNFV","texto",0
"1336","8/2/22 11:25:50","8/02/2022",11:25:50,"Delfi","🥸","texto",1
"1337","8/2/22 11:25:52","8/02/2022",11:25:52,"Delfi","JAJAJAJA","texto",0
"1338","8/2/22 11:26:02","8/02/2022",11:26:02,"Pali","UUUUU HOY TENGO GINECOLOGA","texto",0
"1339","8/2/22 11:26:07","8/02/2022",11:26:07,"Delfi","NO ME CONTESTA HACE FOS SEMANAS","texto",0
"1340","8/2/22 11:26:07","8/02/2022",11:26:07,"Pali","QUE GANAS DE CAGAR","texto",0
"1341","8/2/22 11:26:22","8/02/2022",11:26:22,"Delfi","y me tengo que sacar todas las muelas de juicio 🦷","texto",1
"1342","8/2/22 11:26:42","8/02/2022",11:26:42,"Michu","El muo desds 2021 no me contesta 🥸","texto",1
"1343","8/2/22 11:26:46","8/02/2022",11:26:46,"Michu","AJAJAJAJAJAJAJA","texto",0
"1344","8/2/22 11:26:53","8/02/2022",11:26:53,"Michu","tengo que encontrar otro conchudo de mierda","texto",0
"1345","8/2/22 11:35:41","8/02/2022",11:35:41,"Sofi","adjunto= 00003847-PHOTO-2022-02-08-11-35-41.jpg","photo",0
"1346","8/2/22 11:35:48","8/02/2022",11:35:48,"Sofi","SI","texto",0
"1347","8/2/22 11:35:49","8/02/2022",11:35:49,"Sofi","JAJAJA","texto",0
"1348","8/2/22 11:36:00","8/02/2022",11:36:00,"Sofi","BEEEEEEEBAAAAAAA 🚛🚚","texto",2
"1349","8/2/22 11:36:07","8/02/2022",11:36:07,"Sofi","adjunto= 00003851-AUDIO-2022-02-08-11-36-07.opus","audio",0
"1350","8/2/22 11:37:59","8/02/2022",11:37:59,"Taty","JAJAAJAJAJ","texto",0
"1351","8/2/22 11:39:11","8/02/2022",11:39:11,"Sofi","adjunto= 00003853-PHOTO-2022-02-08-11-39-11.jpg","photo",0
"1352","8/2/22 11:40:17","8/02/2022",11:40:17,"Pali","jjjajajajajja re BEBAAAA!","texto",0
"1353","8/2/22 11:41:57","8/02/2022",11:41:57,"Delfi","adjunto= 00003855-VIDEO-2022-02-08-11-41-57.mp4","video",0
"1354","8/2/22 11:42:03","8/02/2022",11:42:03,"Delfi","adjunto= 00003856-PHOTO-2022-02-08-11-42-03.jpg","photo",0
"1355","8/2/22 11:42:59","8/02/2022",11:42:59,"Michu","O_O","texto",0
"1356","8/2/22 11:43:14","8/02/2022",11:43:14,"Michu","Se escucha como si el volumen estaria proviniendo del fondo de un inodoro cagado de una GNC","texto",0
"1357","8/2/22 11:43:17","8/02/2022",11:43:17,"Michu","JAJAJAJAJAJAJJAJAJAJAJAJAJSJAJA","texto",0
"1358","8/2/22 11:43:19","8/02/2022",11:43:19,"Michu","NO SE PORQUE","texto",0
"1359","8/2/22 11:43:21","8/02/2022",11:43:21,"Michu","adjunto= 00003861-STICKER-2022-02-08-11-43-21.webp","sticker",0
"1360","8/2/22 11:44:19","8/02/2022",11:44:19,"Sofi","JAJAJAJAJAJA","texto",0
"1361","8/2/22 11:44:26","8/02/2022",11:44:26,"Sofi","wacho","texto",0
"1362","8/2/22 11:44:36","8/02/2022",11:44:36,"Sofi","que hago 4 horas sentada en cerini?????","texto",0
"1363","8/2/22 11:45:10","8/02/2022",11:45:10,"Michu","Tik toks","texto",0
"1364","8/2/22 11:48:29","8/02/2022",11:48:29,"Taty","Hayday!!","texto",0
"1365","8/2/22 11:50:04","8/02/2022",11:50:04,"Michu","JAJAJA MAAAL","texto",0
"1366","8/2/22 11:50:24","8/02/2022",11:50:24,"Sofi","uuuff","texto",0
"1367","8/2/22 11:50:27","8/02/2022",11:50:27,"Sofi","me voy a llevar la compu","texto",0
"1368","8/2/22 11:50:28","8/02/2022",11:50:28,"Sofi","jajajaja","texto",0
"1369","8/2/22 11:50:28","8/02/2022",11:50:28,"Taty","🐖🐑🐄🐐","texto",4
"1370","8/2/22 11:52:30","8/02/2022",11:52:30,"Pali","jajajajjajajajaja","texto",0
"1371","8/2/22 11:52:40","8/02/2022",11:52:40,"Pali","CHICAS quiero mi cuenta vieja de hayday","texto",0
"1372","8/2/22 11:52:40","8/02/2022",11:52:40,"Pali","ofa:(","texto",0
"1373","8/2/22 11:52:47","8/02/2022",11:52:47,"Pali","como hicieron para cernerla","texto",0
"1374","8/2/22 11:52:51","8/02/2022",11:52:51,"Pali","tenerla","texto",0
"1375","8/2/22 11:53:08","8/02/2022",11:53:08,"Pali","solo me molestan LOS ARBOLES son una PAJA conseguir las hachas para sacarlos a la pija","texto",0
"1376","8/2/22 11:53:15","8/02/2022",11:53:15,"Pali","después el resto no me molesta","texto",0
"1377","8/2/22 11:53:20","8/02/2022",11:53:20,"Pali","solo los arboles","texto",0
"1378","8/2/22 11:53:25","8/02/2022",11:53:25,"Pali","quiero algún hack","texto",0
"1379","8/2/22 11:59:29","8/02/2022",11:59:29,"Taty","MAL JAJAJA","texto",0
"1380","8/2/22 11:59:44","8/02/2022",11:59:44,"Taty","Muchas veces te los regalan al pasar de nivel","texto",0
"1381","8/2/22 11:59:48","8/02/2022",11:59:48,"Taty","A los serruchos esos","texto",0
"1382","8/2/22 11:59:50","8/02/2022",11:59:50,"Michu","Si literal","texto",0
"1383","8/2/22 11:59:51","8/02/2022",11:59:51,"Delfi","NOOO","texto",0
"1384","8/2/22 12:00:02","8/02/2022",12:00:02,"Michu","No se yo miro mucho el ticket que te pone una publicidad y te da cosas gratis","texto",0
"1385","8/2/22 12:00:53","8/02/2022",12:00:53,"Pali","oopa","texto",0
"1386","8/2/22 12:01:01","8/02/2022",12:01:01,"Pali","ya llegue al nivel 10!!1","texto",0
"1387","8/2/22 12:01:10","8/02/2022",12:01:10,"Pali","y ya puedo ser parte del vecindario !!!1","texto",0
"1388","8/2/22 12:01:13","8/02/2022",12:01:13,"Pali","OMG!","texto",0
"1389","8/2/22 12:03:53","8/02/2022",12:03:53,"Michu","VMossssss","texto",0
"1390","8/2/22 12:18:18","8/02/2022",12:18:18,"Delfi","CHICAS RECUPERE MI CUENTA DE HAY DAY DE CUANDO TENIA 12","texto",0
"1391","8/2/22 12:18:41","8/02/2022",12:18:41,"Taty","EN SERIO","texto",0
"1392","8/2/22 12:18:45","8/02/2022",12:18:45,"Taty","en qué nivel estás ??","texto",0
"1393","8/2/22 12:18:53","8/02/2022",12:18:53,"Delfi","32","texto",0
"1394","8/2/22 12:18:56","8/02/2022",12:18:56,"Delfi","no es ano","texto",0
"1395","8/2/22 12:18:58","8/02/2022",12:18:58,"Delfi","tanto","texto",0
"1396","8/2/22 12:20:15","8/02/2022",12:20:15,"Taty","Re bien igual","texto",0
"1397","8/2/22 12:23:11","8/02/2022",12:23:11,"Michu","AMIGA RE BIEN","texto",0
"1398","8/2/22 12:23:18","8/02/2022",12:23:18,"Michu","yo arranque con eso cuando me lo baje hace 3 dias","texto",0
"1399","8/2/22 12:23:19","8/02/2022",12:23:19,"Michu","XD","texto",0
"1400","8/2/22 12:23:28","8/02/2022",12:23:28,"Michu","Goooooood","texto",0
"1401","8/2/22 12:23:33","8/02/2022",12:23:33,"Michu","Pasa tu # asi te agregamos al vecindariooo","texto",0
"1402","8/2/22 12:25:41","8/02/2022",12:25:41,"Sol","Maaalllll","texto",0
"1403","8/2/22 12:25:47","8/02/2022",12:25:47,"Sol","La estoy pasando como el otro con eso","texto",0
"1404","8/2/22 12:26:15","8/02/2022",12:26:15,"Pali","CHICAS QUE MANIJA VER A RELS B","texto",0
"1405","8/2/22 12:26:19","8/02/2022",12:26:19,"Pali","NO CAIGO","texto",0
"1406","8/2/22 12:26:29","8/02/2022",12:26:29,"Pali","QUE VOY A LLORAR MUCHO","texto",0
"1407","8/2/22 12:31:49","8/02/2022",12:31:49,"Delfi","comol hago eso","texto",0
"1408","8/2/22 12:33:20","8/02/2022",12:33:20,"Pali","COMO HICISTE","texto",0
"1409","8/2/22 12:33:24","8/02/2022",12:33:24,"Pali","YO TAMBUEN QUIERO HACER ESO","texto",0
"1410","8/2/22 12:51:40","8/02/2022",12:51:40,"Sol","Alguna quiere/ sabe de alguien q quiera comprar la entrada del segundo día del lollapalooza?","texto",0
"1411","8/2/22 12:52:00","8/02/2022",12:52:00,"Sol","Y si la respuesta es no dicen q la puedo revender el la entrada ese día?","texto",0
"1412","8/2/22 12:54:28","8/02/2022",12:54:28,"Sofi","mmmmm","texto",0
"1413","8/2/22 12:54:29","8/02/2022",12:54:29,"Sofi","nose","texto",0
"1414","8/2/22 12:54:52","8/02/2022",12:54:52,"Delfi","me agregan alll vecindarioooo","texto",0
"1415","8/2/22 13:04:55","8/02/2022",13:04:55,"Pau","Yo no tengo muchas ganas deir","texto",0
"1416","8/2/22 13:05:25","8/02/2022",13:05:25,"Pau","OSSSSSSSSSS","texto",0
"1417","8/2/22 13:05:46","8/02/2022",13:05:46,"Pau","Manda tu codigo de la granja","texto",0
"1418","8/2/22 13:05:52","8/02/2022",13:05:52,"Pau","Tu #","texto",0
"1419","8/2/22 13:06:46","8/02/2022",13:06:46,"Taty","Yo solo conozco 2 canciones así q no me copa mucho","texto",0
"1420","8/2/22 13:21:49","8/02/2022",13:21:49,"Delfi","no se como mandarloooooo me enseñan","texto",0
"1421","8/2/22 13:30:11","8/02/2022",13:30:11,"Pali","#YJVQVRLVJ","texto",0
"1422","8/2/22 13:30:18","8/02/2022",13:30:18,"Pali","mándame solicitud a mi","texto",0
"1423","8/2/22 13:30:21","8/02/2022",13:30:21,"Pali","pone ese código","texto",0
"1424","8/2/22 13:31:08","8/02/2022",13:31:08,"Pali","adjunto= 00003926-PHOTO-2022-02-08-13-31-08.jpg","photo",0
"1425","8/2/22 13:33:02","8/02/2022",13:33:02,"Delfi","GRACIAS","texto",0
"1426","8/2/22 13:33:20","8/02/2022",13:33:20,"Delfi","#LL0VQCPU","texto",0
"1427","8/2/22 13:33:40","8/02/2022",13:33:40,"Sofi","che","texto",0
"1428","8/2/22 13:34:05","8/02/2022",13:34:05,"Pau","Te mande solicitud","texto",0
"1429","8/2/22 13:34:16","8/02/2022",13:34:16,"Pau","Que","texto",0
"1430","8/2/22 13:34:29","8/02/2022",13:34:29,"Delfi","listo sent","texto",0
"1431","8/2/22 13:37:01","8/02/2022",13:37:01,"Michu","Listoo a las dos","texto",0
"1432","8/2/22 13:42:21","8/02/2022",13:42:21,"Sofi","yuda","texto",0
"1433","8/2/22 13:42:22","8/02/2022",13:42:22,"Sofi","ayuda","texto",0
"1434","8/2/22 13:42:27","8/02/2022",13:42:27,"Sofi","estoy dudando mucho teñirme","texto",0
"1435","8/2/22 13:42:48","8/02/2022",13:42:48,"Sofi","adjunto= 00003937-PHOTO-2022-02-08-13-42-48.jpg","photo",0
"1436","8/2/22 13:43:27","8/02/2022",13:43:27,"Pali","porqueeee","texto",0
"1437","8/2/22 13:43:36","8/02/2022",13:43:36,"Sofi","nose","texto",0
"1438","8/2/22 13:43:39","8/02/2022",13:43:39,"Pali","pero pensa que no te teñis la raíz","texto",0
"1439","8/2/22 13:43:44","8/02/2022",13:43:44,"Pali","pensa que medio que lo tapa el pelo","texto",0
"1440","8/2/22 13:43:47","8/02/2022",13:43:47,"Pali","va a seguir cute","texto",0
"1441","8/2/22 13:43:52","8/02/2022",13:43:52,"Pali","porque no cambias todo el color","texto",0
"1442","8/2/22 13:43:58","8/02/2022",13:43:58,"Michu","Como como","texto",0
"1443","8/2/22 13:43:58","8/02/2022",13:43:58,"Pali","le das un toque de magia nomas","texto",0
"1444","8/2/22 13:44:00","8/02/2022",13:44:00,"Michu","Que te teñis??","texto",0
"1445","8/2/22 13:44:06","8/02/2022",13:44:06,"Michu","Yi pensaba que te ibas al blanco hoyyyy","texto",0
"1446","8/2/22 13:44:10","8/02/2022",13:44:10,"Michu","Porque tardas 4 horas sino???","texto",0
"1447","8/2/22 13:44:22","8/02/2022",13:44:22,"Michu","Siiii","texto",0
"1448","8/2/22 13:44:26","8/02/2022",13:44:26,"Michu","Aunque se haga solo nuca","texto",0
"1449","8/2/22 13:44:31","8/02/2022",13:44:31,"Pali","siii","texto",0
"1450","8/2/22 13:44:31","8/02/2022",13:44:31,"Michu","Sí se tiñe la raiz","texto",0
"1451","8/2/22 13:44:38","8/02/2022",13:44:38,"Pali","claro la nuca","texto",0
"1452","8/2/22 13:44:48","8/02/2022",13:44:48,"Pali","pero no la raiz de la cabeza que se ve","texto",0
"1453","8/2/22 13:44:51","8/02/2022",13:44:51,"Michu","Pero eso segyrooooo","texto",0
"1454","8/2/22 13:44:55","8/02/2022",13:44:55,"Michu","Ahjh eso siii","texto",0
"1455","8/2/22 13:45:00","8/02/2022",13:45:00,"Pali","tipo no se va a ir el color cite de ahora","texto",0
"1456","8/2/22 13:45:01","8/02/2022",13:45:01,"Michu","Eso !!’nnn","texto",0
"1457","8/2/22 13:45:06","8/02/2022",13:45:06,"Michu","Flarooo","texto",0
"1458","8/2/22 13:45:14","8/02/2022",13:45:14,"Michu","Para mi do it","texto",0
"1459","8/2/22 13:45:16","8/02/2022",13:45:16,"Michu","El pelo crece","texto",0
"1460","8/2/22 13:45:20","8/02/2022",13:45:20,"Pali","sigue pero con un poco de ricura","texto",0
"1461","8/2/22 13:45:25","8/02/2022",13:45:25,"Michu","Se ultima te rapas🥴","texto",1
"1462","8/2/22 13:56:47","8/02/2022",13:56:47,"Sofi","adjunto= 00003964-GIF-2022-02-08-13-56-47.mp4","gif",0
"1463","8/2/22 13:56:49","8/02/2022",13:56:49,"Sofi","que opinan????","texto",0
"1464","8/2/22 13:56:50","8/02/2022",13:56:50,"Sofi","ya","texto",0
"1465","8/2/22 13:56:52","8/02/2022",13:56:52,"Sofi","urgente jajaja","texto",0
"1466","8/2/22 13:57:39","8/02/2022",13:57:39,"Michu","Siiiuuu amigaaaaa no lo dudesss queres hace un montonnnnn","texto",0
"1467","8/2/22 13:58:19","8/02/2022",13:58:19,"Sofi","pero no sera muy poco?","texto",0
"1468","8/2/22 13:58:26","8/02/2022",13:58:26,"Sofi","me dijo que mas ya es mucho","texto",0
"1469","8/2/22 13:58:33","8/02/2022",13:58:33,"Sofi","como que para lo que yo quiero esta bien esto","texto",0
"1470","8/2/22 13:58:44","8/02/2022",13:58:44,"Sofi","adjunto= 00003972-PHOTO-2022-02-08-13-58-44.jpg","photo",0
"1471","8/2/22 13:58:45","8/02/2022",13:58:45,"Sofi","adjunto= 00003973-PHOTO-2022-02-08-13-58-45.jpg","photo",0
"1472","8/2/22 13:58:47","8/02/2022",13:58:47,"Sofi","esto quiero yo","texto",0
"1473","8/2/22 13:59:00","8/02/2022",13:59:00,"Michu","Que la. Hupe la peluquera","texto",0
"1474","8/2/22 13:59:07","8/02/2022",13:59:07,"Michu","Hacete lo que se te canta a vos","texto",0
"1475","8/2/22 13:59:12","8/02/2022",13:59:12,"Michu","Yo me hice bastante mas que eso pero no se","texto",0
"1476","8/2/22 13:59:16","8/02/2022",13:59:16,"Michu","Depende el pelo eso","texto",0
"1477","8/2/22 13:59:38","8/02/2022",13:59:38,"Michu","adjunto= 00003979-AUDIO-2022-02-08-13-59-38.opus","audio",0
"1478","8/2/22 13:59:46","8/02/2022",13:59:46,"Michu","Esta flaca no se huzo la nuca","texto",0
"1479","8/2/22 13:59:50","8/02/2022",13:59:50,"Michu","se hizo mechones","texto",0
"1480","8/2/22 14:00:04","8/02/2022",14:00:04,"Michu","O no se","texto",0
"1481","8/2/22 14:00:13","8/02/2022",14:00:13,"Michu","Pero bueno yo queria todo el pelo blanco entonces queria más","texto",0
"1482","8/2/22 14:01:04","8/02/2022",14:01:04,"Sofi","adjunto= 00003984-AUDIO-2022-02-08-14-01-04.opus","audio",0
"1483","8/2/22 14:01:34","8/02/2022",14:01:34,"Sofi","adjunto= 00003985-AUDIO-2022-02-08-14-01-34.opus","audio",0
"1484","8/2/22 14:02:09","8/02/2022",14:02:09,"Michu","Emmm no entiendo mucho","texto",0
"1485","8/2/22 14:02:14","8/02/2022",14:02:14,"Michu","Tipo la logix","texto",0
"1486","8/2/22 14:02:20","8/02/2022",14:02:20,"Michu","Pero bueno lo que diga ella","texto",0
"1487","8/2/22 14:02:22","8/02/2022",14:02:22,"Michu","Logica","texto",0
"1488","8/2/22 14:02:26","8/02/2022",14:02:26,"Michu","*","texto",0
"1489","8/2/22 14:02:29","8/02/2022",14:02:29,"Michu","Jajsjsjsjsjsjsjdjsjjsjdjd","texto",0
"1490","8/2/22 14:02:38","8/02/2022",14:02:38,"Michu","Teñitelo todo","texto",0
"1491","8/2/22 14:02:41","8/02/2022",14:02:41,"Sofi","JAJAJAJA","texto",0
"1492","8/2/22 14:02:43","8/02/2022",14:02:43,"Sofi","miedo!!!","texto",0
"1493","8/2/22 14:02:46","8/02/2022",14:02:46,"Michu","Yyyyy obvio que te lo vas a mantener","texto",0
"1494","8/2/22 14:02:50","8/02/2022",14:02:50,"Sofi","no es que objetivamente me gusta mi color","texto",0
"1495","8/2/22 14:02:51","8/02/2022",14:02:51,"Sofi","igual","texto",0
"1496","8/2/22 14:02:53","8/02/2022",14:02:53,"Michu","No vas a flashiar que te va a arrancar a crecer vlanco el pelo","texto",0
"1497","8/2/22 14:02:54","8/02/2022",14:02:54,"Sofi","voy a hacer tipo","texto",0
"1498","8/2/22 14:02:56","8/02/2022",14:02:56,"Sofi","un mes esto","texto",0
"1499","8/2/22 14:03:02","8/02/2022",14:03:02,"Michu","Cada mes y medio te vas a tener que hacer raices","texto",0
"1500","8/2/22 14:03:02","8/02/2022",14:03:02,"Sofi","y el mes que viene TODO","texto",0
"1501","8/2/22 14:03:03","8/02/2022",14:03:03,"Sofi","jejejejejeJEJEJEJEJE","texto",0
"1502","8/2/22 14:03:06","8/02/2022",14:03:06,"Michu","Nooo flaca","texto",0
"1503","8/2/22 14:03:11","8/02/2022",14:03:11,"Sofi","porque?","texto",0
"1504","8/2/22 14:03:12","8/02/2022",14:03:12,"Michu","Asi vas a gastar 40 lucas al pedo","texto",0
"1505","8/2/22 14:03:18","8/02/2022",14:03:18,"Sofi","bueno","texto",0
"1506","8/2/22 14:03:20","8/02/2022",14:03:20,"Sofi","en dos meses","texto",0
"1507","8/2/22 14:03:25","8/02/2022",14:03:25,"Sol","Yo voto q te te tiñas la nuca","texto",0
"1508","8/2/22 14:03:26","8/02/2022",14:03:26,"Michu","Si tu preocupacion es que 10 lucas por yan poco pelo","texto",0
"1509","8/2/22 14:03:29","8/02/2022",14:03:29,"Michu","Para eso mandate","texto",0
"1510","8/2/22 14:03:31","8/02/2022",14:03:31,"Michu","Jeje","texto",0
"1511","8/2/22 14:03:32","8/02/2022",14:03:32,"Sofi","esto de ahora me sale 8k","texto",0
"1512","8/2/22 14:03:36","8/02/2022",14:03:36,"Sol","La cantidad q te dijo ella","texto",0
"1513","8/2/22 14:03:45","8/02/2022",14:03:45,"Sofi","y teñirmelo todo en un mes serian 8k mas","texto",0
"1514","8/2/22 14:03:48","8/02/2022",14:03:48,"Sofi","nome jode","texto",0
"1515","8/2/22 14:03:59","8/02/2022",14:03:59,"Sofi","pensa que los productos para cuidarmelo ya los tengo en mi casa","texto",0
"1516","8/2/22 14:04:02","8/02/2022",14:04:02,"Sofi","no puedo escuchare","texto",0
"1517","8/2/22 14:04:10","8/02/2022",14:04:10,"Michu","adjunto= 00004019-AUDIO-2022-02-08-14-04-10.opus","audio",0
"1518","8/2/22 14:04:14","8/02/2022",14:04:14,"Sol","Yo banco esto","texto",0
"1519","8/2/22 14:04:23","8/02/2022",14:04:23,"Michu","Que productos ?","texto",0
